"No.","Time","Source","Destination","Protocol","Length","Info"
"2284","39.197693","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=2046, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2285","39.199702","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2286","39.203324","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=2047, FN=0, Flags=........, BI=100, SSID=jamnik"
"2287","39.203286","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2288","39.207422","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=0, FN=0, Flags=........, BI=100, SSID=jamnik"
"2289","39.209469","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=0, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2290","39.211516","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=0, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2291","39.213526","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2292","39.258111","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=1, FN=0, Flags=........, BI=100, SSID=jamnik"
"2293","39.266813","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=1, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2294","39.268344","OneplusT_f2:a1:d8","Motorola_35:92:3d","802.11","198","Probe Response, SN=1, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2295","39.308247","","VtechTel_eb:a6:78 (00:12:2a:eb:a6:78) (RA)","802.11","10","Acknowledgement, Flags=........"
"2296","39.323095","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2297","39.328727","","VtechTel_eb:a6:78 (00:12:2a:eb:a6:78) (RA)","802.11","10","Acknowledgement, Flags=........"
"2298","39.333334","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2299","39.337432","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2300","39.341527","","CompalBr_c8:00:0c (38:43:7d:c8:00:0c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2301","39.452158","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=4, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2302","39.454206","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=4, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2303","39.472126","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=5, FN=0, Flags=........, BI=100, SSID=jamnik"
"2304","39.482368","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=5, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2305","39.484371","","HuaweiTe_5b:82:2c (14:9d:09:5b:82:2c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2306","39.487487","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=7, FN=0, Flags=........, BI=100, SSID=jamnik"
"2307","39.492606","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=8, FN=0, Flags=........, BI=100, SSID=jamnik"
"2308","39.496658","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2309","39.498750","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=8, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2310","39.499218","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2311","39.510005","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=9, FN=0, Flags=........, BI=100, SSID=jamnik"
"2312","39.512062","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=9, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2313","39.515134","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=10, FN=0, Flags=........, BI=100, SSID=jamnik"
"2314","39.523327","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=10, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2315","39.525374","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=10, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2316","39.532031","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=11, FN=0, Flags=........, BI=100, SSID=jamnik"
"2317","39.540222","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=11, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2318","39.542270","OneplusT_f2:a1:d8","Google_be:1d:5a","802.11","198","Probe Response, SN=11, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2319","39.647741","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=13, FN=0, Flags=........, BI=100, SSID=jamnik"
"2320","39.653872","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2321","39.655922","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=13, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2322","39.657468","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=13, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2323","39.672318","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=14, FN=0, Flags=........, BI=100, SSID=jamnik"
"2324","39.672815","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2325","39.676402","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2326","39.801341","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=17, FN=0, Flags=........, BI=100, SSID=jamnik"
"2327","39.803390","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=17, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2328","39.804916","OneplusT_f2:a1:d8","Google_df:2b:6b","802.11","198","Probe Response, SN=17, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2329","39.805424","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2330","39.815129","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"2331","39.850972","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"2332","39.893984","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2333","39.932414","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=19, FN=0, Flags=........, BI=100, SSID=jamnik"
"2334","39.934462","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=19, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2335","39.934940","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2336","39.974882","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2337","39.976959","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=20, FN=0, Flags=........, BI=100, SSID=jamnik"
"2338","39.976930","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2339","39.978467","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2340","40.010751","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=22, FN=0, Flags=........, BI=100, SSID=jamnik"
"2341","40.015331","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2342","40.017407","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=22, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2343","40.017379","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2344","40.023523","","HuaweiTe_5b:82:2c (14:9d:09:5b:82:2c) (RA)","802.11","10","Acknowledgement, Flags=........"
"2345","40.052733","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=23, FN=0, Flags=........, BI=100, SSID=jamnik"
"2346","40.058879","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=23, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2347","40.060414","OneplusT_f2:a1:d8","Htc_cf:d8:ec","802.11","198","Probe Response, SN=23, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2348","40.148478","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=........, BI=100, SSID=jamnik"
"2349","40.150527","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2350","40.152061","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2351","40.154110","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2352","40.155645","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2353","40.157182","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2553, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2354","40.157706","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"2355","40.159295","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=........, BI=100, SSID=jamnik"
"2356","40.161341","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2357","40.162877","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2358","40.164925","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2359","40.166452","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2360","40.168510","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2361","40.170046","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2554, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2362","40.170571","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"2363","40.176151","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2555, FN=0, Flags=........, BI=100, SSID=jamnik"
"2364","40.176182","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"2365","40.178741","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"2366","40.180287","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=........, BI=100, SSID=jamnik"
"2367","40.182325","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2368","40.183870","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2369","40.185405","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2370","40.187454","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2371","40.191039","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2556, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2372","40.200767","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=........, BI=100, SSID=jamnik"
"2373","40.204313","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2374","40.207936","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2375","40.209472","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2376","40.211521","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2377","40.213054","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2378","40.215098","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2379","40.216638","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2557, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2380","40.218687","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=........, BI=100, SSID=jamnik"
"2381","40.220218","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2382","40.222269","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2383","40.223806","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2384","40.229438","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2385","40.231486","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2386","40.233537","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2387","40.235063","OneplusT_f2:a1:d8","IntelCor_61:ab:a7","802.11","175","Probe Response, SN=2558, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2388","40.241733","","HuaweiTe_91:18:1f (1c:67:58:91:18:1f) (RA)","802.11","10","Acknowledgement, Flags=...P...."
"2389","40.309791","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2390","40.313406","OneplusT_f2:a1:d8","0a:f0:8b:fb:a9:eb","802.11","198","Probe Response, SN=27, FN=0, Flags=........, BI=100, SSID=jamnik"
"2391","40.313883","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2392","40.327232","OneplusT_f2:a1:d8","0a:f0:8b:fb:a9:eb","802.11","198","Probe Response, SN=28, FN=0, Flags=........, BI=100, SSID=jamnik"
"2393","40.332316","","HuaweiTe_14:8e:6e (b0:55:08:14:8e:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2394","40.334911","OneplusT_f2:a1:d8","0a:f0:8b:fb:a9:eb","802.11","198","Probe Response, SN=28, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2395","40.336958","OneplusT_f2:a1:d8","0a:f0:8b:fb:a9:eb","802.11","198","Probe Response, SN=28, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2396","40.337438","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2397","40.469519","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=........, BI=100, SSID=jamnik"
"2398","40.471616","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2399","40.473151","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2400","40.475193","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2401","40.476735","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2402","40.478271","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2403","40.480312","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2404","40.481847","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2559, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2405","40.483895","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=........, BI=100, SSID=jamnik"
"2406","40.485437","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2407","40.489025","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2408","40.491070","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2409","40.492605","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2410","40.498239","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2560, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2411","40.506431","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=........, BI=100, SSID=jamnik"
"2412","40.507961","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2413","40.510528","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2414","40.512062","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2415","40.515636","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2416","40.517183","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2417","40.519189","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2418","40.520767","OneplusT_f2:a1:d8","Motorola_d8:ad:88","802.11","175","Probe Response, SN=2561, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2419","40.731664","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2420","40.748056","","Mediatek_52:42:be (00:0a:00:52:42:be) (RA)","802.11","10","Acknowledgement, Flags=........"
"2421","40.776717","","Azurewav_22:58:92 (28:c2:dd:22:58:92) (RA)","802.11","10","Acknowledgement, Flags=........"
"2422","40.879679","OneplusT_f2:a1:d8","72:94:f8:ea:94:86","802.11","198","Probe Response, SN=34, FN=0, Flags=........, BI=100, SSID=jamnik"
"2423","40.881217","OneplusT_f2:a1:d8","72:94:f8:ea:94:86","802.11","198","Probe Response, SN=34, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2424","40.883263","OneplusT_f2:a1:d8","72:94:f8:ea:94:86","802.11","198","Probe Response, SN=34, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2425","40.885262","","Tp-LinkT_41:70:6e (ac:84:c6:41:70:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2426","40.891932","","Tp-LinkT_41:70:6e (ac:84:c6:41:70:6e) (RA)","802.11","10","Acknowledgement, Flags=........"
"2427","41.082433","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=37, FN=0, Flags=........, BI=100, SSID=jamnik"
"2428","41.084479","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=37, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2429","41.087549","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=37, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2430","41.089599","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=38, FN=0, Flags=........, BI=100, SSID=jamnik"
"2431","41.091134","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=38, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2432","41.093183","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=38, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2433","41.095231","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=39, FN=0, Flags=........, BI=100, SSID=jamnik"
"2434","41.097279","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=39, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2435","41.099327","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=39, FN=0, Flags=....R..., BI=100, SSID=jamnik"
"2436","41.120790","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2437","41.142804","","Cisco-Li_2f:54:f7 (68:7f:74:2f:54:f7) (RA)","802.11","10","Acknowledgement, Flags=........"
"2438","41.178196","","Tp-LinkT_b9:3e:16 (b0:48:7a:b9:3e:16) (RA)","802.11","10","Acknowledgement, Flags=........"
"2439","41.186894","","Azurewav_22:58:92 (28:c2:dd:22:58:92) (RA)","802.11","10","Acknowledgement, Flags=........"
"2440","41.212494","OneplusT_f2:a1:d8","SamsungE_ce:7e:89","802.11","198","Probe Response, SN=41, FN=0, Flags=........, BI=100, SSID=jamnik"
"2441","41.213013","","OneplusT_f2:a1:d8 (c0:ee:fb:f2:a1:d8) (RA)","802.11","10","Acknowledgement, Flags=........"
"2442","41.278031","VtechTel_eb:a6:78 (00:12:2a:eb:a6:78) (TA)","SamsungE_38:32:b8 (78:bd:bc:38:32:b8) (RA)","802.11","16","Request-to-send, Flags=........"
